,timestamp,open,high,low,close,volume
765,2016-05-30,29.75,29.75,29.75,29.75,100
764,2016-06-01,30.95,30.95,30.95,30.95,1
763,2016-06-02,30.5,30.5,29.45,30.5,26
762,2016-06-10,31.95,31.95,29.05,29.05,1500
761,2016-07-18,27.6,30.4,27.6,30.4,101
760,2016-08-05,30.4,30.4,30.0,30.0,200
759,2016-08-24,28.5,28.5,28.5,28.5,25
758,2016-09-01,28.5,28.5,28.5,28.5,140
757,2016-09-20,28.0,28.0,28.0,28.0,40
756,2016-09-21,27.5,27.5,27.5,27.5,200
755,2016-10-07,27.3,27.3,27.3,27.3,3
754,2016-10-10,27.1,27.1,27.1,27.1,300
753,2016-10-14,25.75,25.75,25.75,25.75,125
752,2016-10-18,25.6,25.6,25.6,25.6,200
751,2016-10-19,25.5,25.5,24.35,24.35,390
750,2016-10-20,23.15,23.15,23.15,23.15,1071
749,2016-10-21,22.0,22.6,22.0,22.6,1011
748,2016-10-24,21.5,21.5,21.5,21.5,150
747,2016-10-25,20.45,22.5,20.45,20.45,2102
746,2016-10-26,21.45,21.45,20.2,21.45,1214
745,2016-10-27,22.5,22.5,21.1,21.1,25
744,2016-10-28,22.15,22.15,22.15,22.15,1523
743,2016-11-01,23.25,23.25,22.1,22.2,450
742,2016-11-03,21.2,23.25,21.1,21.55,1151
741,2016-11-04,21.25,21.25,21.25,21.25,175
740,2016-11-08,20.7,20.7,20.2,20.2,433
739,2016-11-09,20.2,21.2,19.2,19.25,268
738,2016-11-11,20.2,20.2,20.2,20.2,200
737,2016-11-16,19.2,19.2,19.2,19.2,100
736,2016-11-23,19.1,19.1,18.3,18.6,122
735,2016-11-24,19.5,19.5,19.5,19.5,50
734,2016-11-29,18.55,20.0,18.55,20.0,20
733,2016-11-30,21.0,21.0,21.0,21.0,100
732,2016-12-01,22.05,22.05,20.1,20.6,268
731,2016-12-06,19.95,21.6,19.95,20.1,355
730,2016-12-08,20.05,21.0,20.05,21.0,55
729,2016-12-12,20.25,20.25,20.25,20.25,100
728,2016-12-13,20.0,21.25,19.4,21.25,3179
727,2016-12-22,20.4,22.25,20.4,21.45,190
726,2016-12-26,20.5,20.5,20.4,20.45,1800
725,2016-12-29,21.4,21.4,21.4,21.4,95
724,2016-12-30,20.5,21.55,20.5,21.55,125
723,2017-01-02,22.55,22.55,22.55,22.55,50
722,2017-01-06,23.5,23.5,22.0,22.0,200
721,2017-01-10,22.0,23.1,22.0,23.1,314
720,2017-01-11,21.95,22.05,21.95,22.0,310
719,2017-01-13,20.9,22.0,20.9,21.6,500
718,2017-01-17,21.0,21.25,21.0,21.0,750
717,2017-01-19,21.05,21.95,21.05,21.95,652
716,2017-01-20,22.9,22.9,22.9,22.9,5
715,2017-01-23,23.9,23.9,23.9,23.9,3
714,2017-01-25,25.0,25.0,25.0,25.0,5
713,2017-01-30,26.2,26.2,26.2,26.2,2
712,2017-02-08,25.5,25.5,24.9,24.9,125
711,2017-02-09,25.55,25.55,24.0,24.0,301
710,2017-02-10,24.0,24.95,24.0,24.95,261
709,2017-02-13,23.75,23.75,23.75,23.75,150
708,2017-02-14,23.75,24.65,22.6,23.95,639
707,2017-02-15,24.8,24.8,22.8,23.8,472
706,2017-02-28,22.65,22.65,22.65,22.65,100
705,2017-03-02,23.7,23.7,23.7,23.7,2
704,2017-03-03,24.5,24.5,24.5,24.5,6
703,2017-03-16,24.25,24.25,24.25,24.25,80
702,2017-03-20,23.05,23.05,23.05,23.05,133
701,2017-03-21,21.9,23.0,21.9,23.0,226
700,2017-03-28,21.85,21.85,21.85,21.85,290
699,2017-04-03,20.8,21.05,20.8,20.85,225
698,2017-04-05,20.0,20.0,20.0,20.0,1000
697,2017-04-06,20.0,20.0,20.0,20.0,114
696,2017-04-07,19.1,20.95,19.1,20.8,1170
695,2017-04-10,21.75,21.75,21.75,21.75,100
694,2017-04-11,22.8,22.8,22.8,22.8,249
693,2017-04-12,23.9,23.9,23.9,23.9,551
692,2017-04-13,24.95,24.95,22.8,24.75,1250
691,2017-04-21,24.0,25.0,23.55,23.6,312
690,2017-04-26,22.45,22.45,22.45,22.45,500
689,2017-04-27,21.35,21.35,21.35,21.35,527
688,2017-04-28,22.35,22.35,21.1,22.15,615
687,2017-05-02,23.2,23.2,23.2,23.2,50
686,2017-05-03,24.3,24.3,23.2,23.4,960
685,2017-05-04,23.4,23.4,23.4,23.4,100
684,2017-05-10,22.3,22.3,22.3,22.3,200
683,2017-05-11,21.25,21.25,21.2,21.2,1656
682,2017-05-12,20.15,21.2,20.15,21.2,1821
681,2017-05-15,20.15,21.2,20.15,20.15,1745
680,2017-06-01,19.15,19.15,19.15,19.15,500
679,2017-06-14,18.2,18.2,18.2,18.2,200
678,2017-06-15,18.2,18.2,18.2,18.2,150
677,2017-06-16,19.0,19.0,19.0,19.0,80
676,2017-06-19,18.2,19.0,18.2,19.0,300
675,2017-06-20,18.5,18.5,18.1,18.1,810
674,2017-06-21,18.95,18.95,17.35,18.95,1000
673,2017-06-22,18.1,18.1,18.05,18.1,7740
672,2017-06-23,18.05,18.05,17.2,17.2,870
671,2017-06-29,18.05,18.05,16.35,16.35,1420
670,2017-06-30,16.4,17.15,15.6,15.6,601
669,2017-07-03,15.4,15.4,15.4,15.4,20
668,2017-07-04,16.15,16.15,16.15,16.15,50
667,2017-07-07,16.95,16.95,15.5,15.5,435
666,2017-07-10,15.5,15.75,15.5,15.5,1220
665,2017-07-11,15.5,15.5,15.0,15.0,800
664,2017-07-13,14.4,15.5,14.35,14.35,1090
663,2017-07-14,14.95,14.95,14.9,14.9,2900
662,2017-07-17,14.95,14.95,14.95,14.95,1300
661,2017-07-19,14.45,14.95,14.45,14.95,1020
660,2017-07-20,14.95,14.95,14.4,14.45,4801
659,2017-07-21,14.0,14.45,13.75,14.15,13467
658,2017-07-24,13.55,13.55,13.45,13.45,1550
657,2017-07-25,13.4,13.45,13.4,13.4,600
656,2017-07-26,13.0,13.0,12.75,12.75,7426
655,2017-07-27,12.15,12.15,12.15,12.15,6880
654,2017-07-28,12.15,12.15,11.55,11.55,5477
653,2017-07-31,11.0,11.0,11.0,11.0,18848
652,2017-08-01,10.51,11.55,10.45,11.55,20729
651,2017-08-02,12.12,12.12,12.12,12.12,2600
650,2017-08-03,12.72,12.72,12.72,12.72,152
649,2017-08-04,13.35,13.35,13.35,13.35,5468
648,2017-08-07,14.0,14.01,13.01,14.01,7236
647,2017-08-08,14.71,14.71,14.06,14.71,5728
646,2017-08-09,15.44,15.44,15.42,15.44,3076
645,2017-08-11,14.7,15.84,14.7,15.84,955
644,2017-08-14,15.8,15.8,15.8,15.8,210
643,2017-08-16,15.05,15.05,15.05,15.05,100
642,2017-08-18,14.35,14.35,14.35,14.35,500
641,2017-08-21,14.0,14.0,14.0,14.0,3990
640,2017-08-23,13.3,14.68,13.3,13.41,617
639,2017-08-24,13.41,13.41,12.92,12.92,465
638,2017-08-28,12.45,12.45,12.42,12.42,375
637,2017-08-29,12.12,13.0,12.12,13.0,110
636,2017-08-30,12.55,12.55,12.55,12.55,15
635,2017-08-31,12.18,12.18,12.18,12.18,70
634,2017-09-01,12.78,12.78,12.78,12.78,500
633,2017-09-07,13.4,13.4,13.4,13.4,200
632,2017-09-14,13.99,14.04,13.99,14.04,200
631,2017-09-19,14.74,14.74,14.74,14.74,2635
630,2017-09-20,15.47,15.47,15.47,15.47,10
629,2017-09-21,15.83,15.83,14.7,14.85,2150
628,2017-09-22,15.57,15.57,14.11,15.48,1650
627,2017-09-25,14.72,14.75,14.72,14.75,80
626,2017-09-26,15.4,15.48,15.4,15.48,695
625,2017-09-27,15.2,15.2,15.2,15.2,100
624,2017-09-29,15.83,15.83,15.83,15.83,10
623,2017-10-04,15.6,16.6,15.6,16.6,500
622,2017-10-05,17.25,17.25,17.25,17.25,5
621,2017-10-06,18.1,18.1,16.45,16.45,20
620,2017-10-10,16.5,16.5,16.5,16.5,750
619,2017-10-11,16.5,17.3,16.5,16.5,1000
618,2017-10-17,16.2,16.2,16.2,16.2,2000
617,2017-10-26,16.2,16.2,16.2,16.2,100
616,2017-10-27,16.2,16.2,16.2,16.2,100
615,2017-11-02,15.6,15.6,15.4,15.6,2002
614,2017-11-03,14.9,14.9,14.9,14.9,838
613,2017-11-06,14.2,15.55,14.2,14.4,944
612,2017-11-07,13.8,15.1,13.8,15.1,305
611,2017-11-09,14.8,14.8,14.8,14.8,2000
610,2017-11-16,14.8,14.8,14.1,14.1,1201
609,2017-11-17,13.5,13.5,13.5,13.5,109
608,2017-11-24,13.25,13.25,13.25,13.25,60
607,2017-11-27,13.25,13.3,13.25,13.3,195
606,2017-11-29,13.3,13.3,13.3,13.3,25
605,2017-12-06,13.96,13.96,12.7,12.7,501
604,2017-12-07,13.0,13.0,12.25,12.25,176
603,2017-12-08,12.5,12.5,12.35,12.35,28
602,2017-12-13,12.3,12.3,12.3,12.3,1
601,2017-12-18,12.91,12.91,11.8,12.89,3245
600,2017-12-20,13.53,13.53,12.28,12.28,893
599,2017-12-21,12.89,12.89,12.89,12.89,100
598,2017-12-22,13.53,13.53,13.53,13.53,1
597,2017-12-26,14.2,14.2,14.1,14.2,3801
596,2017-12-27,14.91,14.91,14.3,14.91,5024
595,2017-12-28,15.12,15.65,15.1,15.65,1300
594,2017-12-29,16.43,16.43,15.8,16.43,1116
593,2018-01-01,17.15,17.25,16.55,17.0,302
592,2018-01-02,17.85,17.85,17.85,17.85,940
591,2018-01-03,18.55,18.65,17.0,17.45,1920
590,2018-01-04,18.0,18.3,16.65,18.3,1326
589,2018-01-05,17.45,19.0,17.45,18.95,2500
588,2018-01-08,19.7,19.75,18.7,19.75,1260
587,2018-01-09,19.8,20.6,19.8,19.8,450
586,2018-01-10,19.0,19.95,18.85,19.6,4500
585,2018-01-11,18.65,18.65,18.65,18.65,360
584,2018-01-12,18.7,18.85,17.8,18.85,375
583,2018-01-15,18.25,18.65,17.95,18.0,1316
582,2018-01-16,17.25,17.25,17.1,17.1,1300
581,2018-01-18,17.1,17.1,17.1,17.1,20
580,2018-01-24,16.45,16.45,16.45,16.45,1
579,2018-01-31,16.45,16.45,16.45,16.45,350
578,2018-02-01,15.65,15.65,15.65,15.65,100
577,2018-02-07,16.4,16.4,16.4,16.4,2
576,2018-02-08,15.65,16.95,15.65,15.65,206
575,2018-02-09,16.4,16.4,16.4,16.4,6
574,2018-02-12,17.2,17.2,15.6,16.65,1129
573,2018-02-14,16.65,17.45,16.6,16.6,783
572,2018-02-15,16.95,17.0,16.0,17.0,122
571,2018-02-16,17.55,17.55,17.55,17.55,100
570,2018-02-19,18.35,18.35,16.75,16.75,1295
569,2018-02-20,17.5,17.5,16.05,17.4,1210
568,2018-02-21,18.15,18.15,16.6,16.6,102
567,2018-02-22,15.85,17.4,15.85,17.35,164
566,2018-02-23,18.0,18.0,16.55,17.25,32
565,2018-02-26,16.45,16.45,16.45,16.45,200
564,2018-02-27,17.25,17.25,17.25,17.25,36
563,2018-03-05,17.25,17.25,17.25,17.25,25
562,2018-04-10,16.4,16.4,16.4,16.4,485
561,2018-04-19,15.6,15.6,15.6,15.6,32
560,2018-04-23,15.0,15.0,15.0,15.0,10
559,2018-05-16,15.0,15.0,15.0,15.0,350
558,2018-05-23,14.25,15.7,14.25,15.7,325
557,2018-05-24,15.5,15.5,15.5,15.5,500
556,2018-05-25,15.95,15.95,15.95,15.95,300
555,2018-05-29,15.95,15.95,15.95,15.95,1000
554,2018-05-30,15.95,15.95,15.5,15.5,1801
553,2018-06-05,15.25,15.25,15.25,15.25,50
552,2018-06-08,15.25,16.0,15.25,16.0,3000
551,2018-06-11,16.0,16.0,16.0,16.0,2
550,2018-06-13,16.0,16.0,16.0,16.0,3
549,2018-07-02,16.0,16.0,16.0,16.0,50
548,2018-07-10,15.25,16.75,15.25,16.75,50
547,2018-07-11,16.75,16.75,16.75,16.75,1000
546,2018-08-09,17.5,17.5,15.95,16.7,504
545,2018-08-21,17.5,17.5,16.0,16.0,1001
544,2018-08-23,15.2,15.2,15.2,15.2,1
543,2018-08-24,15.2,15.2,14.45,14.45,421
542,2018-08-27,14.45,14.45,13.75,13.75,376
541,2018-08-28,13.15,13.15,13.1,13.15,371
540,2018-08-29,12.65,12.65,12.6,12.6,250
539,2018-08-31,12.6,12.6,12.6,12.6,100
538,2018-09-03,12.6,12.6,11.97,12.2,315
537,2018-09-04,12.51,12.81,12.51,12.81,600
536,2018-09-05,12.25,12.8,12.25,12.8,402
535,2018-09-07,12.21,12.21,12.21,12.21,400
534,2018-09-11,12.79,12.79,12.0,12.79,430
533,2018-09-12,12.35,12.35,12.35,12.35,1
532,2018-09-18,12.3,12.3,12.3,12.3,12
531,2018-09-24,12.31,12.31,12.31,12.31,100
530,2018-09-25,12.9,12.92,12.9,12.92,801
529,2018-09-26,12.35,12.35,12.35,12.35,1382
528,2018-10-01,12.95,12.95,12.93,12.94,802
527,2018-10-05,12.9,12.9,12.9,12.9,75
526,2018-10-08,13.45,13.45,13.45,13.45,1
525,2018-10-10,13.0,13.0,13.0,13.0,750
524,2018-10-26,13.0,13.0,13.0,13.0,1000
523,2018-11-05,12.35,12.35,12.35,12.35,35
522,2018-11-16,12.2,12.95,11.75,12.95,248
521,2018-11-19,13.4,13.58,12.31,13.58,1245
520,2018-12-03,14.2,14.2,14.2,14.2,201
519,2018-12-04,14.89,14.89,13.49,13.49,506
518,2018-12-20,13.49,13.49,13.49,13.49,500
517,2018-12-21,14.15,14.15,14.15,14.15,100
516,2018-12-24,13.45,13.45,13.45,13.45,60
515,2019-01-02,12.78,12.78,12.78,12.78,300
