,timestamp,open,high,low,close,volume
191,2021-06-29,158.0,163.1,155.1,161.25,2277122
190,2021-06-30,162.35,164.15,158.3,159.0,230561
189,2021-07-01,159.0,162.35,158.0,159.05,197788
188,2021-07-02,160.0,160.75,158.0,158.5,125244
187,2021-07-05,158.05,162.0,157.05,157.9,292728
186,2021-07-06,157.7,172.4,157.7,165.0,1933039
185,2021-07-07,165.0,171.45,164.85,168.25,747882
184,2021-07-08,169.1,180.4,169.1,174.65,1062496
183,2021-07-09,175.05,177.75,172.05,172.8,598660
182,2021-07-12,174.8,178.65,172.3,174.0,269456
181,2021-07-13,176.9,177.15,172.7,173.65,180741
180,2021-07-14,173.65,174.25,167.3,168.15,194673
179,2021-07-15,169.7,170.9,165.5,166.25,372635
178,2021-07-16,165.55,171.55,165.55,168.6,233691
177,2021-07-19,168.0,179.9,167.0,178.1,652515
176,2021-07-20,180.0,184.5,174.4,175.65,610721
175,2021-07-22,178.5,184.5,177.1,183.15,1225181
174,2021-07-23,184.9,184.95,177.5,178.3,281974
173,2021-07-26,180.95,180.95,175.2,176.25,154712
172,2021-07-27,176.9,179.35,172.55,174.8,348083
171,2021-07-28,175.05,185.0,171.45,184.0,301982
170,2021-07-29,183.65,184.65,179.1,179.95,399917
169,2021-07-30,181.0,182.65,178.15,180.4,185534
168,2021-08-02,182.8,189.95,181.0,185.75,331839
167,2021-08-03,186.4,187.2,183.3,184.05,183497
166,2021-08-04,184.9,189.6,182.95,187.25,364858
165,2021-08-05,188.0,188.9,180.75,183.3,291645
164,2021-08-06,181.2,186.8,176.65,177.75,360354
163,2021-08-09,179.4,179.4,174.65,175.6,326787
162,2021-08-10,176.25,177.95,167.65,168.95,198306
161,2021-08-11,171.7,171.7,154.25,165.0,415327
160,2021-08-12,165.5,172.55,165.45,171.95,254210
159,2021-08-13,172.8,173.5,167.1,170.3,268938
158,2021-08-16,168.6,173.4,166.3,168.0,205127
157,2021-08-17,168.0,171.3,164.25,165.5,238253
156,2021-08-18,166.35,168.55,162.6,163.25,94365
155,2021-08-20,163.95,163.95,156.65,158.35,175494
154,2021-08-23,160.5,160.9,145.45,148.55,243992
153,2021-08-24,148.8,163.5,148.8,161.6,396438
152,2021-08-25,163.85,172.4,163.35,170.5,249184
151,2021-08-26,169.9,171.0,167.3,170.2,116138
150,2021-08-27,171.5,173.6,165.0,171.4,245204
149,2021-08-30,173.1,176.1,163.05,163.8,218604
148,2021-08-31,166.25,166.25,160.05,161.25,298327
147,2021-09-01,162.3,163.35,157.15,157.5,297267
146,2021-09-02,158.9,161.35,157.6,158.15,304622
145,2021-09-03,160.3,160.3,156.55,157.15,272032
144,2021-09-06,157.3,161.35,156.6,157.5,423249
143,2021-09-07,158.8,159.5,156.85,157.7,142262
142,2021-09-08,159.8,159.8,156.85,158.25,110434
141,2021-09-09,158.2,160.4,157.85,160.0,167965
140,2021-09-13,158.9,160.35,158.0,158.3,202420
139,2021-09-14,158.0,161.9,158.0,159.9,115723
138,2021-09-15,161.5,163.35,159.85,162.35,147536
137,2021-09-16,161.6,162.65,159.75,160.3,210947
136,2021-09-17,160.6,167.6,160.6,164.7,661408
135,2021-09-20,162.5,166.35,161.0,161.45,305646
134,2021-09-21,161.45,162.25,157.1,160.35,297554
133,2021-09-22,159.5,162.6,159.3,159.75,72115
132,2021-09-23,161.0,162.55,159.8,160.2,152173
131,2021-09-24,160.55,161.35,158.75,159.25,67072
130,2021-09-27,159.0,166.1,159.0,162.8,389791
129,2021-09-28,165.0,167.6,162.35,164.15,414360
128,2021-09-29,161.6,165.45,161.6,163.3,211143
127,2021-09-30,164.5,164.5,161.75,162.45,92076
126,2021-10-01,161.5,162.3,160.3,160.5,166054
125,2021-10-04,161.9,163.35,161.25,162.6,65633
124,2021-10-05,162.0,163.85,161.9,162.4,127120
123,2021-10-06,162.75,163.25,158.7,159.45,115561
122,2021-10-07,159.8,161.45,159.4,160.25,142527
121,2021-10-08,160.25,162.25,159.6,160.25,106659
120,2021-10-11,160.25,162.65,159.75,160.1,203603
119,2021-10-12,161.3,166.3,159.75,161.7,244579
118,2021-10-13,163.0,164.65,161.55,162.3,160759
117,2021-10-14,164.95,164.95,161.95,162.15,101406
116,2021-10-18,164.0,164.0,161.25,161.5,102205
115,2021-10-19,162.7,171.85,160.9,163.05,877352
114,2021-10-20,163.6,166.95,160.6,162.0,236575
113,2021-10-21,162.0,164.95,160.8,162.3,204284
112,2021-10-22,164.0,164.4,161.3,162.8,88369
111,2021-10-25,161.5,163.4,156.3,158.1,123985
110,2021-10-26,157.6,160.4,157.5,158.15,101517
109,2021-10-27,159.0,159.5,156.7,157.15,59108
108,2021-10-28,158.0,158.2,149.65,150.95,250681
107,2021-10-29,152.35,154.3,149.05,152.6,188499
106,2021-11-01,155.2,156.05,152.7,155.1,83567
105,2021-11-02,156.8,162.05,156.8,159.75,285378
104,2021-11-03,162.0,164.05,159.45,160.35,146112
103,2021-11-08,161.75,163.5,159.85,161.6,145527
102,2021-11-09,162.9,163.2,161.25,162.05,79894
101,2021-11-10,163.9,165.45,161.25,161.7,78637
100,2021-11-11,161.7,162.5,159.7,160.65,124621
99,2021-11-12,160.3,166.0,160.3,162.45,351924
98,2021-11-15,167.5,168.7,161.65,162.55,159908
97,2021-11-16,163.95,165.2,161.5,162.55,212617
96,2021-11-17,161.1,163.0,158.65,159.8,67933
95,2021-11-18,160.05,160.95,152.5,155.25,280341
94,2021-11-22,155.25,156.9,150.05,151.65,93267
93,2021-11-23,153.65,155.7,152.85,154.35,164469
92,2021-11-24,156.0,159.95,155.5,156.75,191918
91,2021-11-25,159.0,159.3,156.35,158.15,90943
90,2021-11-26,157.0,157.0,152.0,152.65,115102
89,2021-11-29,149.0,151.0,143.15,143.8,291008
88,2021-11-30,144.5,149.95,144.5,148.65,154701
87,2021-12-01,148.0,150.25,147.2,147.95,104081
86,2021-12-02,148.0,149.0,147.5,148.8,26562
85,2021-12-03,148.8,153.2,148.5,152.05,142545
84,2021-12-06,152.4,152.4,147.6,148.3,55898
83,2021-12-07,149.1,149.85,146.5,147.8,296736
82,2021-12-08,149.05,156.2,149.0,152.5,219790
81,2021-12-09,152.5,165.65,152.5,162.7,414723
80,2021-12-10,162.95,162.95,158.0,158.95,1242798
79,2021-12-13,165.9,165.9,158.0,158.15,82934
78,2021-12-14,157.1,158.15,154.9,156.1,72785
77,2021-12-15,156.15,160.65,154.7,155.45,260617
76,2021-12-16,159.5,159.5,152.75,153.3,129940
75,2021-12-17,154.9,154.9,146.95,148.35,93624
74,2021-12-20,145.0,145.85,140.25,142.35,231429
73,2021-12-21,151.85,151.85,142.4,143.85,99163
72,2021-12-22,144.35,144.35,140.1,143.1,101223
71,2021-12-23,141.0,146.3,141.0,144.8,122115
70,2021-12-24,147.3,147.3,142.8,143.3,54220
69,2021-12-27,143.0,143.0,140.35,142.55,96626
68,2021-12-28,142.7,144.0,141.25,141.65,99663
67,2021-12-29,142.0,142.45,140.75,141.45,77712
66,2021-12-30,146.0,146.0,140.8,141.45,50911
65,2021-12-31,142.5,142.5,141.3,141.55,84135
64,2022-01-03,141.0,142.7,141.0,142.2,107211
63,2022-01-04,143.7,143.7,140.35,140.95,58744
62,2022-01-05,140.7,142.5,139.2,139.5,223973
61,2022-01-06,139.5,139.5,137.4,138.75,62467
60,2022-01-07,140.0,146.85,138.3,145.0,368641
59,2022-01-10,146.95,149.2,143.6,144.4,137004
58,2022-01-11,144.4,145.6,142.1,142.6,138325
57,2022-01-12,142.2,147.7,142.2,146.1,163061
56,2022-01-13,148.4,148.4,145.2,145.85,78531
55,2022-01-14,145.85,145.85,142.95,143.55,106719
54,2022-01-17,143.85,144.2,141.2,141.5,184875
53,2022-01-18,142.5,143.4,139.3,140.1,196317
52,2022-01-19,139.1,139.85,136.4,137.25,222798
51,2022-01-20,138.5,139.35,137.05,137.9,132807
50,2022-01-21,137.9,137.9,134.35,135.4,179064
49,2022-01-24,132.55,136.1,130.05,132.95,307574
48,2022-01-25,134.0,137.1,129.5,133.0,194887
47,2022-01-27,133.0,133.25,129.4,130.5,106723
46,2022-01-28,132.45,135.4,131.4,134.25,178948
45,2022-01-31,136.95,136.95,133.6,133.9,38024
44,2022-02-01,135.0,135.95,132.85,134.65,122143
43,2022-02-02,135.4,138.5,135.25,136.35,90780
42,2022-02-03,136.5,142.25,135.6,140.2,226375
41,2022-02-04,139.0,143.05,138.25,140.9,210148
40,2022-02-07,142.25,142.25,136.45,136.7,117846
39,2022-02-08,139.6,139.6,132.8,137.05,121383
38,2022-02-09,139.0,139.0,135.3,137.0,53853
37,2022-02-10,139.0,139.0,135.65,136.3,40885
36,2022-02-11,137.9,137.9,133.65,135.0,70864
35,2022-02-14,133.0,133.0,129.65,130.0,187890
34,2022-02-15,131.0,132.4,128.75,131.8,121047
33,2022-02-16,134.1,142.55,132.35,139.9,334881
32,2022-02-17,139.8,139.8,132.7,133.2,69151
31,2022-02-18,131.05,133.0,127.15,127.65,184328
30,2022-02-21,128.9,128.9,108.25,117.5,566640
29,2022-02-22,110.25,112.85,104.9,108.75,769088
28,2022-02-23,112.0,115.35,108.1,109.1,377130
27,2022-02-24,105.0,105.0,95.2,96.25,762091
26,2022-02-25,100.1,113.0,99.45,109.5,457263
25,2022-02-28,106.7,107.1,102.15,104.75,213049
24,2022-03-02,100.5,109.15,100.5,106.5,123382
23,2022-03-03,107.3,110.75,106.0,106.8,107923
22,2022-03-04,105.4,109.0,104.8,107.05,47030
21,2022-03-07,104.2,105.05,101.5,103.1,63216
20,2022-03-08,103.2,106.75,101.55,105.7,78034
19,2022-03-09,108.05,111.15,105.3,108.85,100841
18,2022-03-10,114.0,114.0,107.6,108.75,136647
17,2022-03-11,109.2,109.2,106.15,106.85,100531
16,2022-03-14,107.05,107.9,103.4,104.45,142572
15,2022-03-15,105.0,106.6,104.45,105.6,120169
14,2022-03-16,107.0,107.2,105.5,106.35,96490
13,2022-03-17,108.95,108.95,104.0,104.4,193714
12,2022-03-21,106.0,106.0,100.5,101.85,168129
11,2022-03-22,102.0,103.3,101.15,102.35,66697
10,2022-03-23,102.4,104.3,100.2,101.0,192346
9,2022-03-24,101.5,101.65,99.3,99.8,133804
8,2022-03-25,99.2,101.15,99.2,100.2,138843
7,2022-03-28,101.6,101.6,97.2,97.95,117082
6,2022-03-29,99.7,99.7,96.4,96.8,149499
5,2022-03-30,99.0,101.85,98.25,100.25,292677
4,2022-03-31,101.3,101.8,100.0,100.7,231854
3,2022-04-01,100.7,113.7,100.7,112.8,598889
2,2022-04-04,113.9,115.0,110.2,112.4,418158
1,2022-04-05,115.1,116.75,112.7,115.85,371509
0,2022-04-06,115.6,117.65,113.8,114.95,134453
