,timestamp,open,high,low,close,volume
4163,2005-01-03,771.0,799.9995,761.1,794.949,1044736
4162,2005-01-04,799.5495,799.5495,775.149,777.45,1026241
4161,2005-01-05,777.999,793.9995,726.999,755.25,1195651
4160,2005-01-06,769.9995,769.9995,732.15,739.3995,867676
4159,2005-01-07,739.9995,750.0,733.9995,737.4,1190161
4158,2005-01-10,753.0,754.5,736.749,740.349,460095
4157,2005-01-11,736.9995,760.5,730.05,737.55,1413736
4156,2005-01-12,738.0,750.9,710.1495,732.45,1685162
4155,2005-01-13,738.999,743.8995,717.0,724.35,487425
4154,2005-01-14,732.999,732.999,706.05,711.7995,1531891
4153,2005-01-17,724.9995,724.9995,694.05,706.6995,2099102
4152,2005-01-18,724.9995,724.9995,687.999,694.9995,1782962
4151,2005-01-19,694.899,709.95,684.999,693.849,1695872
4150,2005-01-20,694.9995,696.0,672.0495,688.599,1902617
4149,2005-01-24,699.999,699.999,675.0,680.85,686011
4148,2005-01-25,675.999,699.9495,669.0495,693.1995,1665872
4147,2005-01-27,699.999,717.999,695.7495,714.3,2182517
4146,2005-01-28,717.999,724.9995,709.9995,722.049,827716
4145,2005-01-31,729.549,763.8,729.0,750.699,2339537
4144,2005-02-01,765.699,769.9995,748.9995,757.35,1400311
4143,2005-02-02,765.0,797.949,759.999,787.5495,2913123
4142,2005-02-03,789.0,806.799,789.0,796.0995,1597322
4141,2005-02-04,799.9995,801.8985,780.0,791.2995,1068751
4140,2005-02-07,793.9995,799.3995,776.1495,781.6995,675316
4139,2005-02-08,780.999,793.9995,771.0,783.75,872311
4138,2005-02-09,786.0,806.799,785.1,799.149,902626
4137,2005-02-10,780.0,818.1495,780.0,812.2995,1526386
4136,2005-02-11,821.9985,827.9985,813.4995,818.4495,1073536
4135,2005-02-14,822.999,864.999,822.999,860.2995,5366270
4134,2005-02-15,864.999,864.999,842.9985,851.1495,1368571
4133,2005-02-16,854.9985,877.0995,848.0985,858.7995,2453342
4132,2005-02-17,857.9985,860.8995,847.0995,858.0495,881056
4131,2005-02-18,870.999,870.999,848.0985,852.6495,604831
4130,2005-02-21,851.5485,853.9995,833.9985,839.4495,1394536
4129,2005-02-22,840.4995,844.9995,834.099,841.149,766756
4128,2005-02-23,841.4985,844.4985,819.999,837.399,781276
4127,2005-02-24,846.9495,866.9985,836.9985,860.0985,1160431
4126,2005-02-25,863.9985,868.899,848.1495,861.699,691666
4125,2005-02-28,858.999,865.9995,847.9995,858.399,850276
4124,2005-03-01,861.999,861.999,835.0995,846.4995,657211
4123,2005-03-02,847.9995,858.9495,842.9985,847.4985,409185
4122,2005-03-03,848.5485,871.899,848.5485,852.7485,354585
4121,2005-03-04,849.999,882.999,849.999,863.499,2386067
4120,2005-03-07,869.9985,869.9985,850.5495,853.7985,760426
4119,2005-03-08,852.1995,863.9985,836.9985,838.7985,1073536
4118,2005-03-09,854.9985,854.9985,825.4995,830.0985,2038697
4117,2005-03-10,824.9985,837.8985,824.9985,833.3985,1570636
4116,2005-03-11,841.9995,843.8985,811.149,814.6995,3727114
4115,2005-03-14,824.8995,824.9985,805.9995,811.599,1493806
4114,2005-03-15,812.9985,821.799,805.149,806.7495,1548931
4113,2005-03-16,808.1985,815.799,793.299,796.749,1194226
4112,2005-03-17,795.3495,801.9495,775.05,782.4,1255921
