,timestamp,open,high,low,close,volume
4250,2005-01-03,73.0,75.0,72.6,74.25,50617
4249,2005-01-04,75.4,76.0,72.0,72.75,27940
4248,2005-01-05,70.5,72.55,69.55,70.2,21959
4247,2005-01-06,69.4,71.55,69.0,70.2,5800
4246,2005-01-07,73.5,77.2,70.0,75.95,49341
4245,2005-01-10,79.0,79.8,73.3,74.5,118580
4244,2005-01-11,75.8,76.4,73.3,73.55,23245
4243,2005-01-12,73.0,73.25,69.5,70.25,10500
4242,2005-01-13,72.9,74.0,71.6,73.35,28355
4241,2005-01-14,72.0,72.35,71.0,71.45,7290
4240,2005-01-17,71.5,71.55,69.55,70.15,4245
4239,2005-01-18,71.0,74.0,70.8,71.7,11181
4238,2005-01-19,71.0,72.35,70.5,71.2,7919
4237,2005-01-20,71.8,71.8,69.9,69.95,2963
4236,2005-01-24,69.15,71.4,69.0,70.95,6086
4235,2005-01-25,74.4,74.4,69.7,69.85,2555
4234,2005-01-27,71.0,72.8,70.5,71.5,7907
4233,2005-01-28,72.85,74.0,72.2,72.5,16385
4232,2005-01-31,70.5,73.5,70.5,72.85,6067
4231,2005-02-01,72.45,73.6,72.45,73.1,6235
4230,2005-02-02,74.0,76.4,73.5,74.25,35021
4229,2005-02-03,75.0,75.5,73.8,74.7,15601
4228,2005-02-04,75.0,75.0,73.8,74.35,9472
4227,2005-02-07,73.0,76.0,72.4,75.1,25667
4226,2005-02-08,73.85,75.9,73.6,74.1,9346
4225,2005-02-09,75.0,76.5,74.65,75.55,17519
4224,2005-02-10,76.5,78.35,75.3,76.25,34277
4223,2005-02-11,80.0,82.0,76.1,78.7,71440
4222,2005-02-14,78.25,82.0,77.75,78.45,41019
4221,2005-02-15,79.45,79.45,76.0,76.55,11128
4220,2005-02-16,78.0,78.0,75.05,75.3,14583
4219,2005-02-17,72.55,78.7,72.55,76.8,23324
4218,2005-02-18,77.85,78.75,76.0,77.4,13648
4217,2005-02-21,81.0,81.0,75.55,76.15,10531
4216,2005-02-22,75.75,78.0,75.0,76.95,13261
4215,2005-02-23,77.0,78.5,76.5,77.05,25367
4214,2005-02-24,78.25,92.45,78.0,92.45,278911
4213,2005-02-25,95.0,108.9,95.0,101.35,604626
4212,2005-02-28,102.0,112.0,101.9,104.5,391963
4211,2005-03-01,106.7,106.7,97.3,100.85,123259
4210,2005-03-02,102.0,105.95,101.5,102.95,93728
4209,2005-03-03,104.9,104.9,101.5,101.85,34476
4208,2005-03-04,103.5,111.0,100.55,106.65,231970
4207,2005-03-07,108.0,110.0,104.05,105.55,104816
4206,2005-03-08,108.25,108.25,102.5,103.95,30191
4205,2005-03-09,104.95,107.5,101.1,101.85,44791
4204,2005-03-10,102.0,103.4,101.05,101.45,13728
4203,2005-03-11,102.25,104.0,98.5,99.45,22391
4202,2005-03-14,101.8,101.8,95.2,96.35,22734
4201,2005-03-15,95.25,97.7,93.2,94.15,21457
4200,2005-03-16,96.2,97.0,94.15,94.5,19439
4199,2005-03-17,95.0,95.25,90.6,91.55,15890
4198,2005-03-18,91.0,91.9,87.0,88.6,16347
4197,2005-03-21,89.0,91.0,87.5,88.7,4140
4196,2005-03-22,88.0,88.85,86.1,86.2,6879
