,timestamp,open,high,low,close,volume
4251,2005-01-03,76.2648,82.2353,76.2648,81.2547,318176
4250,2005-01-04,81.9302,83.2376,79.7512,80.2306,208454
4249,2005-01-05,80.187,81.0586,73.2143,78.0734,381016
4248,2005-01-06,77.1364,78.4438,73.6936,75.1536,168831
4247,2005-01-07,75.3932,76.5263,74.5216,75.4804,135103
4246,2005-01-10,76.3738,78.8796,75.8508,76.5481,111588
4245,2005-01-11,76.9185,77.1364,74.1294,74.8049,87186
4244,2005-01-12,75.3497,75.3497,69.7714,70.229,197648
4243,2005-01-13,71.9069,73.2143,71.057,72.3862,106422
4242,2005-01-14,73.1053,73.2143,70.7738,71.3839,98325
4241,2005-01-17,72.2555,73.5411,70.5123,71.58,98984
4240,2005-01-18,71.689,76.6135,71.689,75.5894,305191
4239,2005-01-19,75.6547,76.0469,73.6718,73.9987,111117
4238,2005-01-20,73.0181,75.2625,72.5388,74.587,115124
4237,2005-01-24,74.6306,76.8968,74.3255,74.8703,410219
4236,2005-01-25,75.1536,75.3932,71.3839,73.1053,289458
4235,2005-01-27,73.6501,74.0859,71.689,73.1053,258722
4234,2005-01-28,73.6501,73.9551,72.0158,72.8438,343581
4233,2005-01-31,73.3886,77.6594,72.2337,76.6353,315292
4232,2005-02-01,77.5722,78.2259,76.0469,77.0493,353248
4231,2005-02-02,76.9403,79.3154,76.9403,77.594,470821
4230,2005-02-03,87.1598,87.1598,78.117,81.8649,858168
4229,2005-02-04,82.2135,89.0556,82.2135,88.2057,1686610
4228,2005-02-07,88.4672,92.1279,88.0314,89.9489,971416
4227,2005-02-08,90.6462,94.1326,89.8182,93.4135,715609
4226,2005-02-09,93.6968,99.1007,93.6968,95.9194,1020140
4225,2005-02-10,93.6968,99.9723,93.3264,99.3186,856720
4224,2005-02-11,100.2338,100.4517,96.4206,98.5124,591789
4223,2005-02-14,99.1443,99.798,96.9871,97.4665,185801
4222,2005-02-15,96.7692,97.9459,95.0042,95.7669,324669
4221,2005-02-16,95.1132,97.5754,93.5879,94.0237,275522
4220,2005-02-17,92.8688,94.7427,91.9754,93.2392,124218
4219,2005-02-18,93.5661,95.6579,92.8688,93.4789,139110
4218,2005-02-21,93.675,94.2416,91.9536,92.5637,106918
4217,2005-02-22,91.5178,93.1521,91.1692,92.7816,189443
4216,2005-02-23,92.8252,98.0112,92.8252,95.9412,292471
4215,2005-02-24,96.3988,97.7933,93.261,93.9365,158855
4214,2005-02-25,94.0237,105.4634,94.0237,104.156,2685673
4213,2005-02-28,104.1124,107.8167,98.4906,100.3645,1473717
4212,2005-03-01,100.2338,103.6548,99.3622,101.7373,503709
4211,2005-03-02,102.4128,103.4587,101.3451,101.8898,294252
4210,2005-03-03,102.5435,106.6836,101.1054,105.4416,634886
4209,2005-03-04,105.8992,110.0393,105.8992,107.4899,1188728
4208,2005-03-07,108.1871,108.1871,102.914,103.8727,268836
4207,2005-03-08,104.5918,104.8097,101.6066,102.7179,202019
4206,2005-03-09,102.8268,103.0229,98.0984,99.2097,251884
4205,2005-03-10,98.2727,104.1342,96.7474,102.7832,353528
4204,2005-03-11,102.8486,103.6766,99.1007,99.7544,153456
4203,2005-03-14,101.04,102.3692,98.4906,98.9046,222111
4202,2005-03-15,99.275,100.6914,97.8587,98.2073,126206
4201,2005-03-16,98.8828,100.5824,97.8587,98.1855,126748
4200,2005-03-17,98.0548,98.6649,95.0042,95.7669,79093
4199,2005-03-18,96.0719,100.212,92.6073,99.0571,255636
4198,2005-03-21,99.9723,100.2338,95.9412,96.4641,118056
4197,2005-03-22,96.6385,97.4011,93.6968,94.5684,201116
4196,2005-03-23,94.9824,97.5318,92.2369,93.3046,145417
4195,2005-03-24,94.5684,95.4836,92.956,94.2416,163280
4194,2005-03-28,95.2221,96.3116,94.6556,95.6143,139951
4193,2005-03-29,95.44,95.44,91.5178,94.3505,185649
4192,2005-03-30,93.261,95.2221,92.3894,94.612,96567
4191,2005-03-31,95.3964,100.0595,95.2875,97.4883,516409
4190,2005-04-01,98.6649,102.805,96.5731,102.0642,355933
4189,2005-04-04,102.1949,111.2159,100.2338,106.8797,706582
4188,2005-04-05,107.1848,110.17,105.0494,106.0953,341834
4187,2005-04-06,106.7708,108.514,104.8097,105.3109,147751
4186,2005-04-07,105.507,108.4486,104.8097,106.9015,223731
4185,2005-04-08,107.5334,109.4727,102.4564,103.6112,287916
4184,2005-04-11,104.5046,104.5046,100.4517,100.9311,106643
4183,2005-04-12,101.0618,103.7202,100.6696,103.1537,105529
4182,2005-04-13,103.2844,104.156,101.3887,102.4346,96718
4181,2005-04-15,102.6307,103.2844,98.9264,100.212,115417
4180,2005-04-18,99.3622,105.4634,98.0548,102.5871,212075
4179,2005-04-19,103.2844,106.7708,102.1077,103.5459,304859
4178,2005-04-20,104.5046,105.1147,102.8486,103.9817,133327
4177,2005-04-21,104.156,115.4432,103.0883,114.3101,1322391
4176,2005-04-22,114.7459,119.8448,112.0004,117.23,1214444
4175,2005-04-25,117.23,121.1522,116.7942,117.9926,577999
4174,2005-04-26,118.7553,120.4549,115.9226,117.0992,316843
4173,2005-04-27,117.8401,119.3654,114.8549,115.5303,406809
4172,2005-04-28,114.3973,117.6222,111.6517,112.7412,255567
4171,2005-04-29,112.6323,114.8113,106.8362,107.8603,344342
4170,2005-05-02,108.0564,109.4945,104.5918,108.7101,244032
4169,2005-05-03,109.4945,111.4556,105.6813,106.1389,1583193
4168,2005-05-04,106.5529,108.0782,105.4634,107.0758,389025
4167,2005-05-05,108.0564,111.5428,106.4439,106.9669,436620
4166,2005-05-06,107.5988,107.8167,104.2649,105.6813,223113
4165,2005-05-09,106.4875,108.2089,105.6813,106.1389,251985
4164,2005-05-10,106.9887,108.9062,106.1171,107.2066,233446
4163,2005-05-11,107.577,110.1046,106.2042,108.5794,285357
4162,2005-05-12,108.928,110.9109,108.7319,109.1459,367733
4161,2005-05-13,109.3638,109.8214,107.4681,107.9257,216127
4160,2005-05-16,108.405,110.4533,108.405,109.6688,190717
4159,2005-05-17,109.9957,110.4751,106.5529,107.0105,166940
4158,2005-05-18,107.2066,107.4245,105.7031,106.5093,134265
4157,2005-05-19,106.1171,108.2961,105.8992,106.1171,249410
4156,2005-05-20,106.3132,106.7272,105.1365,105.6159,87259
4155,2005-05-23,106.1389,108.4704,105.6813,107.0758,130673
4154,2005-05-24,108.4704,110.9109,107.7731,109.9957,399061
4153,2005-05-25,110.3879,112.763,109.8214,110.6712,286199
4152,2005-05-26,111.6517,111.6517,108.2961,108.6447,163253
4151,2005-05-27,108.7755,110.693,107.2066,107.7078,120146
4150,2005-05-30,108.2743,108.3832,106.0081,106.1825,87230
4149,2005-05-31,106.2042,107.5116,105.2673,106.8144,172528
4148,2005-06-01,105.9646,107.9039,105.4634,105.921,122524
4147,2005-06-02,105.8992,109.7342,105.8992,107.9039,431592
4146,2005-06-03,108.4268,111.3467,108.3397,110.6712,358802
4145,2005-06-06,114.1794,115.9444,112.872,113.7872,260666
4144,2005-06-07,105.2673,115.9008,105.2673,114.7459,223415
4143,2005-06-08,115.0728,115.9226,113.8525,114.3101,185293
4142,2005-06-09,106.2696,118.9296,106.2696,115.9226,434411
4141,2005-06-10,115.051,117.3389,112.1093,113.3514,225814
4140,2005-06-13,113.3514,114.5716,111.8043,113.1117,129630
4139,2005-06-14,109.4292,114.4626,109.4292,112.4144,117053
4138,2005-06-15,109.6035,114.3101,109.6035,113.0027,161408
4137,2005-06-16,110.2572,114.5716,110.2572,111.7607,309221
4136,2005-06-17,109.3856,112.7194,109.3856,110.2354,135214
4135,2005-06-20,107.2066,114.7677,107.2066,113.7218,371062
4134,2005-06-21,114.2229,121.1086,114.2229,119.3654,1008857
4133,2005-06-22,120.542,121.7405,114.1794,115.0292,750638
4132,2005-06-23,115.1599,119.8448,114.6152,119.0385,442787
4131,2005-06-24,118.9296,120.4331,117.4479,118.363,501168
4130,2005-06-27,115.4868,119.8448,115.1817,115.9444,238165
4129,2005-06-28,116.707,116.7942,111.2595,111.7607,260713
4128,2005-06-29,113.6128,114.5062,111.8261,113.5257,370241
4127,2005-06-30,114.2012,125.6409,114.1794,120.8035,2059208
4126,2005-07-01,121.588,127.4712,121.588,124.9218,1159210
4125,2005-07-04,125.5101,128.5607,122.4596,127.2969,1080399
4124,2005-07-05,126.3382,129.3888,122.6775,123.4619,864653
4123,2005-07-06,122.0238,127.2533,122.0238,126.5779,446345
4122,2005-07-07,126.3382,129.3016,122.5031,123.5273,838550
4121,2005-07-08,125.2487,131.6113,124.3335,130.0425,878457
4120,2005-07-11,131.3499,133.5289,129.1055,129.7592,835859
4119,2005-07-12,130.4783,132.788,126.4689,130.2604,685116
4118,2005-07-13,131.2845,136.0347,130.7833,131.4588,1154290
4117,2005-07-14,131.8292,133.7032,127.7545,128.953,526071
4116,2005-07-15,129.5413,132.0471,129.0183,131.1755,326855
4115,2005-07-18,132.9187,133.7467,131.1755,132.1343,444130
4114,2005-07-19,133.7903,133.7903,130.3039,131.5242,255709
4113,2005-07-20,132.265,137.0806,132.265,136.5577,825237
4112,2005-07-21,137.5164,139.5865,131.9382,133.0931,1753289
4111,2005-07-22,134.3351,137.6689,133.311,135.8604,537979
4110,2005-07-25,137.0152,139.2378,136.1872,136.5794,419860
4109,2005-07-26,136.4051,138.1483,135.0977,136.1872,257145
4108,2005-07-27,134.2697,137.2331,134.2697,135.7732,85717
4107,2005-07-29,136.3615,137.2767,128.1903,129.6284,319920
4106,2005-08-01,128.9965,134.5748,128.7133,133.8775,433228
4105,2005-08-02,134.967,140.4363,134.0082,139.5429,738754
4104,2005-08-03,140.981,142.0705,136.2962,136.9499,598945
4103,2005-08-04,137.7125,147.3001,136.732,146.0363,1821465
4102,2005-08-05,147.518,152.9219,144.7943,145.9491,2161772
4101,2005-08-08,146.2106,147.7359,136.2308,137.2985,644538
4100,2005-08-09,137.2767,139.4339,133.3763,135.904,625463
4099,2005-08-10,137.2767,141.6347,136.8845,140.044,515496
4098,2005-08-11,143.7701,143.7701,137.3857,138.6713,267617
4097,2005-08-12,140.0658,140.7631,136.4487,136.8845,325482
4096,2005-08-16,137.2767,138.3226,135.5335,136.2962,189483
4095,2005-08-17,136.7756,139.4557,135.0977,138.7584,222807
4094,2005-08-18,139.8044,140.7195,136.4487,136.9281,323801
4093,2005-08-19,133.0713,139.8915,133.0713,137.0152,145938
4092,2005-08-22,139.2378,139.2378,133.3981,134.7491,242432
4091,2005-08-23,135.0541,135.7078,129.9553,130.8051,239426
4090,2005-08-24,131.96,132.3958,126.5996,127.7327,387425
4089,2005-08-25,127.907,131.6113,127.3405,129.3016,381882
4088,2005-08-26,131.2409,134.2261,129.8899,133.5506,409932
4087,2005-08-29,133.7903,135.0541,131.1755,133.9864,307220
4086,2005-08-30,134.8798,135.6425,134.0082,134.5312,138882
4085,2005-08-31,134.6619,136.8409,133.8993,135.6643,154549
4084,2005-09-01,136.4051,138.9763,135.2067,136.4705,284524
4083,2005-09-02,137.2767,137.451,135.5335,136.3833,91621
4082,2005-09-05,136.8409,138.497,135.1195,135.7296,122942
4081,2005-09-06,136.6012,137.451,134.2261,135.1631,184424
4080,2005-09-08,136.1872,138.083,134.8798,137.1024,294045
4079,2005-09-09,137.7125,139.8479,136.4705,137.5818,270345
4078,2005-09-12,138.5405,141.5911,137.7125,140.7631,327772
4077,2005-09-13,141.6129,142.0705,139.4775,139.9569,151067
4076,2005-09-14,140.0658,144.2495,138.1483,140.8503,452583
4075,2005-09-15,141.1989,143.3779,141.1989,142.7678,216400
4074,2005-09-16,143.269,150.4379,143.269,149.8495,859606
4073,2005-09-19,154.7087,154.7087,148.76,150.2417,456970
4072,2005-09-20,151.048,151.048,145.6659,146.8643,261282
4071,2005-09-21,148.1717,148.1717,136.4051,142.5717,424701
4070,2005-09-22,142.5063,144.2495,130.3039,132.1997,452996
4069,2005-09-23,130.7397,136.7102,130.3039,134.2043,378582
4068,2005-09-26,135.9693,140.5452,135.4899,140.1748,377598
4067,2005-09-27,132.9405,143.7265,132.9405,141.8962,494887
4066,2005-09-28,141.7001,147.2129,141.7001,145.7094,585088
4065,2005-09-29,146.4285,149.4791,143.3779,144.4674,504627
4064,2005-09-30,145.1211,149.9149,140.5888,148.6511,727939
4063,2005-10-03,150.0238,154.055,149.5227,152.6604,689504
4062,2005-10-04,151.2223,156.2776,151.2223,154.36,752070
4061,2005-10-05,154.2729,154.992,150.3507,150.8954,354344
4060,2005-10-06,150.7865,151.2223,145.1429,146.3196,429721
4059,2005-10-07,144.2495,148.6075,141.7655,144.5764,568456
4058,2005-10-10,144.6853,146.5375,142.9421,144.6199,230257
4057,2005-10-11,145.5133,146.8643,140.7631,145.1211,268878
4056,2005-10-13,143.5304,147.8666,142.1141,143.2472,246380
4055,2005-10-14,142.0923,144.6853,137.8433,138.7802,376321
4054,2005-10-17,138.6059,140.3273,133.3545,135.9911,457030
4053,2005-10-18,136.7973,138.5841,130.7397,132.0471,291774
4052,2005-10-19,130.3475,134.0954,125.5101,126.7958,566803
4051,2005-10-20,127.493,131.132,118.9949,121.6315,422881
4050,2005-10-21,122.4596,126.1638,116.4019,125.009,529389
4049,2005-10-24,116.3584,126.3817,116.3584,117.0992,439577
4048,2005-10-25,118.1016,124.9436,113.8089,123.3312,1656532
4047,2005-10-26,123.3312,123.3312,119.6486,121.3047,349532
4046,2005-10-27,119.8883,121.1522,115.5086,117.3607,271629
4045,2005-10-28,116.3584,117.8401,111.8261,113.1117,412656
4044,2005-10-31,114.6152,119.3218,113.7436,118.8424,293135
4043,2005-11-02,119.1911,121.5444,115.2689,119.7794,224272
4042,2005-11-07,118.3195,124.8347,118.3195,124.0284,395907
4041,2005-11-08,124.4206,127.8635,124.2463,125.7716,350796
4040,2005-11-09,126.36,127.493,123.1133,124.595,334386
4039,2005-11-10,125.3794,127.602,123.3529,126.2946,235583
4038,2005-11-11,127.6891,129.6502,127.4277,129.0401,230260
4037,2005-11-14,129.6067,130.6526,125.5973,126.4253,290449
4036,2005-11-16,125.0743,132.0036,125.0743,130.4565,386544
4035,2005-11-17,132.0036,132.4829,128.9965,130.2604,393680
4034,2005-11-18,131.3934,133.7903,130.3039,130.8705,505769
4033,2005-11-21,131.6113,132.0471,128.6261,129.5631,368954
4032,2005-11-22,129.4323,129.8463,126.2728,126.665,230761
4031,2005-11-23,121.3047,128.0814,121.3047,125.2487,419049
4030,2005-11-24,126.3382,129.8681,123.767,128.3864,328187
4029,2005-11-25,129.8681,133.311,129.6502,132.5047,380166
4028,2005-11-28,136.7973,137.2331,132.9623,133.5289,203067
4027,2005-11-29,136.318,136.318,131.6113,132.4611,165261
4026,2005-11-30,133.1802,135.0977,126.9265,127.7981,268654
4025,2005-12-01,129.6502,132.3958,126.6432,131.851,221406
4024,2005-12-02,132.0471,134.6619,130.5872,131.1102,303397
4023,2005-12-05,132.0471,132.3958,129.0401,129.6502,174975
4022,2005-12-06,130.2821,133.1366,128.016,130.2604,227978
4021,2005-12-07,130.9576,132.7008,130.2168,130.9358,164129
4020,2005-12-08,131.4806,135.6207,130.3911,135.1195,440284
4019,2005-12-09,136.7102,138.3662,135.7514,137.56,605791
4018,2005-12-12,138.5841,139.0199,135.5553,136.1219,280618
4017,2005-12-13,136.732,140.0005,135.5553,139.0853,614016
4016,2005-12-14,139.63,140.981,136.8845,138.5841,345773
4015,2005-12-15,139.6736,139.6736,133.3545,134.7491,238167
